Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt
4.211319477510615,0.3596881464365965,5.849490080844696,0.36024999999999996,4.4215,3290.0,-0.0003638522314437509,0.0009527080303568525
4.210955625279171,0.35764207089576205,5.850442788875052,0.3580625,4.419875,3291.0,-0.0003638522314437509,0.0009527080303559643
4.210591773047726,0.3555959953549276,5.8513954969054085,0.355875,4.4182500000000005,3292.0,-0.0003638522314446391,0.0009527080303568525
4.210227920816282,0.35354991981409306,5.852348204935765,0.3536875,4.416625,3293.0,-0.0003638522314446391,0.0009527080303568525
4.209864068584838,0.3515038442732586,5.853300912966122,0.3515,4.415,3294.0,-0.0003638522314437509,0.0009527080303568525
4.209810192038177,0.35135486728882326,5.854679475098694,0.35156666666666664,4.415,3295.0,-5.387654666044739e-05,0.0013785621325714814
4.209756315491517,0.3512058903043879,5.856058037231264,0.3516333333333333,4.415,3296.0,-5.387654666044739e-05,0.0013785621325705932
4.209702438944857,0.35105691331995253,5.857436599363836,0.3517,4.415,3297.0,-5.387654665955921e-05,0.0013785621325714814
4.209648562398197,0.3509079363355172,5.858815161496407,0.35176666666666667,4.415,3298.0,-5.387654666044739e-05,0.0013785621325714814
4.2095946858515365,0.35075895935108187,5.860193723628978,0.35183333333333333,4.415,3299.0,-5.387654666044739e-05,0.0013785621325705932
4.209540809304876,0.35060998236664653,5.861572285761549,0.3519,4.415,3300.0,-5.387654666044739e-05,0.0013785621325714814
4.2094869327582165,0.35046100538221114,5.862950847894121,0.3519666666666667,4.415,3301.0,-5.387654665955921e-05,0.0013785621325714814
4.209433056211556,0.3503120283977758,5.864329410026691,0.35203333333333336,4.415,3302.0,-5.387654666044739e-05,0.0013785621325705932
4.209379179664896,0.3501630514133405,5.865707972159263,0.3521,4.415,3303.0,-5.387654666044739e-05,0.0013785621325714814
4.209372154982488,0.3500327736749278,5.8660631760183914,0.35216250000000004,4.415,3304.0,-7.02468240731946e-06,0.0003552038591285722
4.20936513030008,0.34990249593651507,5.866418379877521,0.352225,4.415,3305.0,-7.024682408207639e-06,0.0003552038591294604
4.209358105617673,0.3497722181981024,5.86677358373665,0.35228750000000003,4.415,3306.0,-7.02468240731946e-06,0.0003552038591294604
4.209351080935265,0.34964194045968966,5.867128787595779,0.35235000000000005,4.415,3307.0,-7.02468240731946e-06,0.0003552038591285722
4.209344056252857,0.349511662721277,5.8674839914549075,0.3524125,4.415,3308.0,-7.024682408207639e-06,0.0003552038591285722
4.20933703157045,0.3493813849828643,5.867839195314037,0.35247500000000004,4.415,3309.0,-7.02468240731946e-06,0.0003552038591294604
4.209330006888042,0.3492511072444516,5.868194399173166,0.3525375,4.415,3310.0,-7.024682408207639e-06,0.0003552038591294604
4.209322982205634,0.3491208295060389,5.868549603032295,0.3526,4.415,3311.0,-7.02468240731946e-06,0.0003552038591285722
4.209332533251866,0.3492142676920392,5.871994299687064,0.3525375,4.415,3312.0,9.551046231237592e-06,0.00344469665476943
4.209342084298097,0.3493077058780395,5.875438996341834,0.35247500000000004,4.415,3313.0,9.551046231237592e-06,0.00344469665476943
4.209351635344327,0.3494011440640398,5.878883692996603,0.3524125,4.415,3314.0,9.551046230349414e-06,0.00344469665476943
4.2093611863905585,0.34949458225004015,5.882328389651373,0.35235000000000005,4.415,3315.0,9.551046231237592e-06,0.00344469665476943
4.20937073743679,0.3495880204360405,5.885773086306142,0.35228750000000003,4.415,3316.0,9.551046231237592e-06,0.00344469665476943
4.20938028848302,0.3496814586220408,5.889217782960912,0.352225,4.415,3317.0,9.551046230349414e-06,0.00344469665476943
4.209389839529251,0.3497748968080411,5.892662479615681,0.35216250000000004,4.415,3318.0,9.551046231237592e-06,0.00344469665476943
4.2093993905754825,0.3498683349940414,5.8961071762704504,0.3521,4.415,3319.0,9.551046231237592e-06,0.00344469665476943
4.2094194684702,0.35004345156232436,5.896691861965635,0.3521,4.415,3320.0,2.007789471747401e-05,0.0005846856951849944
4.209439546364917,0.35021856813060726,5.897276547660821,0.3521,4.415,3321.0,2.007789471658583e-05,0.0005846856951858825
4.209459624259633,0.3503936846988902,5.897861233356006,0.3521,4.415,3322.0,2.007789471658583e-05,0.0005846856951849944
4.209479702154351,0.35056880126717316,5.898445919051191,0.3521,4.415,3323.0,2.007789471747401e-05,0.0005846856951849944
4.209499780049068,0.3507439178354561,5.899030604746376,0.3521,4.415,3324.0,2.007789471747401e-05,0.0005846856951849944
4.209519857943785,0.35091903440373906,5.899615290441561,0.3521,4.415,3325.0,2.007789471658583e-05,0.0005846856951849944
4.209539935838501,0.35109415097202196,5.900199976136747,0.3521,4.415,3326.0,2.007789471658583e-05,0.0005846856951858825
4.209560013733219,0.3512692675403049,5.900784661831932,0.3521,4.415,3327.0,2.007789471747401e-05,0.0005846856951849944
4.209539701896332,0.35128591808236503,5.901381151315773,0.3521,4.415,3328.0,-2.0311836887110246e-05,0.0005964894838408341
4.2095193900594445,0.35130256862442516,5.901977640799614,0.3521,4.415,3329.0,-2.0311836887110246e-05,0.0005964894838408341
4.209499078222557,0.3513192191664853,5.902574130283455,0.3521,4.415,3330.0,-2.0311836887110246e-05,0.0005964894838408341
4.20947876638567,0.3513358697085454,5.9031706197672955,0.3521,4.415,3331.0,-2.0311836887110246e-05,0.0005964894838408341
4.209458454548784,0.3513525202506055,5.903767109251137,0.3521,4.415,3332.0,-2.0311836886222068e-05,0.0005964894838417223
4.209438142711897,0.3513691707926656,5.904363598734978,0.3521,4.415,3333.0,-2.0311836887110246e-05,0.0005964894838408341
4.20941783087501,0.35138582133472573,5.904960088218819,0.3521,4.415,3334.0,-2.0311836887110246e-05,0.0005964894838408341
4.209397519038123,0.35140247187678586,5.90555657770266,0.3521,4.415,3335.0,-2.0311836887110246e-05,0.0005964894838408341
4.209377207201236,0.351419122418846,5.906153067186501,0.3521,4.415,3336.0,-2.0311836887110246e-05,0.0005964894838408341
4.209389399080728,0.35108191816325085,5.9088667591603405,0.3521,4.415,3337.0,1.2191879492640112e-05,0.002713691973839971
4.209401590960221,0.3507447139076557,5.9115804511341805,0.3521,4.415,3338.0,1.2191879492640112e-05,0.002713691973839971
4.2094137828397145,0.35040750965206063,5.9142941431080205,0.3521,4.415,3339.0,1.219187949352829e-05,0.002713691973839971
4.209425974719207,0.3500703053964655,5.917007835081861,0.3521,4.415,3340.0,1.2191879492640112e-05,0.0027136919738408594
4.2094381665987,0.34973310114087036,5.919721527055701,0.3521,4.415,3341.0,1.2191879492640112e-05,0.002713691973839971
4.209450358478193,0.3493958968852753,5.922435219029541,0.3521,4.415,3342.0,1.219187949352829e-05,0.002713691973839971
4.209462550357686,0.34905869262968015,5.925148911003381,0.3521,4.415,3343.0,1.2191879492640112e-05,0.002713691973839971
4.2094747422371785,0.348721488374085,5.927862602977221,0.3521,4.415,3344.0,1.2191879492640112e-05,0.002713691973839971
4.209472184430022,0.3488510317319657,5.928979965880033,0.35202500000000003,4.415,3345.0,-2.5578071563003846e-06,0.0011173629028116139
4.209469626622866,0.3489805750898463,5.9300973287828445,0.35195,4.415,3346.0,-2.5578071563003846e-06,0.0011173629028116139
4.20946706881571,0.349110118447727,5.931214691685656,0.351875,4.415,3347.0,-2.5578071563003846e-06,0.0011173629028116139
4.209464511008553,0.3492396618056076,5.932332054588468,0.3518,4.415,3348.0,-2.5578071563003846e-06,0.0011173629028116139
4.209461953201398,0.3493692051634883,5.933449417491279,0.351725,4.415,3349.0,-2.557807155412206e-06,0.0011173629028116139
4.209459395394242,0.349498748521369,5.934566780394091,0.35165,4.415,3350.0,-2.5578071563003846e-06,0.0011173629028116139
4.209456837587085,0.3496282918792496,5.9356841432969025,0.35157499999999997,4.415,3351.0,-2.5578071563003846e-06,0.0011173629028116139
4.209454279779929,0.3497578352371303,5.936801506199714,0.3515,4.415,3352.0,-2.5578071563003846e-06,0.0011173629028116139
4.2094841808649495,0.3497354853151666,5.939117448800767,0.3515,4.415,3353.0,2.9901085020433982e-05,0.002315942601052612
4.20951408194997,0.349713135393203,5.9414333914018185,0.3515,4.415,3354.0,2.9901085020433982e-05,0.0023159426010517237
4.20954398303499,0.34969078547123933,5.94374933400287,0.3515,4.415,3355.0,2.9901085020433982e-05,0.0023159426010517237
4.20957388412001,0.3496684355492757,5.946065276603923,0.3515,4.415,3356.0,2.9901085019545803e-05,0.002315942601052612
4.20960378520503,0.34964608562731203,5.948381219204975,0.3515,4.415,3357.0,2.9901085020433982e-05,0.002315942601052612
4.209633686290051,0.3496237357053484,5.950697161806027,0.3515,4.415,3358.0,2.9901085020433982e-05,0.0023159426010517237
4.209663587375071,0.34960138578338473,5.953013104407079,0.3515,4.415,3359.0,2.9901085020433982e-05,0.0023159426010517237
4.209693488460092,0.3495790358614211,5.9553290470081315,0.3515,4.415,3360.0,2.9901085020433982e-05,0.002315942601052612
4.20969245724553,0.34917656374976813,5.95625791299262,0.3515,4.415,3361.0,-1.0312145617419333e-06,0.0009288659844886027
4.209691426030968,0.3487740916381152,5.957186778977109,0.3515,4.415,3362.0,-1.0312145617419333e-06,0.0009288659844886027
4.209690394816406,0.34837161952646223,5.958115644961597,0.3515,4.415,3363.0,-1.0312145617419333e-06,0.0009288659844886027
4.209689363601845,0.3479691474148093,5.959044510946086,0.3515,4.415,3364.0,-1.0312145617419333e-06,0.0009288659844886027
4.209688332387282,0.3475666753031564,5.9599733769305745,0.3515,4.415,3365.0,-1.0312145626301117e-06,0.0009288659844886027
4.20968730117272,0.34716420319150343,5.960902242915063,0.3515,4.415,3366.0,-1.0312145617419333e-06,0.0009288659844886027
4.2096862699581585,0.3467617310798505,5.961831108899552,0.3515,4.415,3367.0,-1.0312145617419333e-06,0.0009288659844886027
4.209685238743597,0.3463592589681975,5.96275997488404,0.3515,4.415,3368.0,-1.0312145617419333e-06,0.0009288659844886027
4.209684207529035,0.3459567868565446,5.963688840868529,0.3515,4.415,3369.0,-1.0312145617419333e-06,0.0009288659844886027
4.209718562314198,0.34636615143169286,5.96408109379381,0.35143749999999996,4.415,3370.0,3.4354785163337453e-05,0.0003922529252813334
4.209752917099361,0.34677551600684114,5.964473346719091,0.351375,4.415,3371.0,3.4354785162449275e-05,0.0003922529252804452
4.209787271884524,0.34718488058198943,5.964865599644371,0.35131249999999997,4.415,3372.0,3.4354785163337453e-05,0.0003922529252804452
4.209821626669687,0.34759424515713777,5.9652578525696525,0.35124999999999995,4.415,3373.0,3.4354785162449275e-05,0.0003922529252813334
4.20985598145485,0.34800360973228606,5.965650105494934,0.3511875,4.415,3374.0,3.4354785163337453e-05,0.0003922529252813334
4.209890336240013,0.34841297430743434,5.966042358420214,0.35112499999999996,4.415,3375.0,3.4354785163337453e-05,0.0003922529252804452
4.209924691025176,0.3488223388825826,5.966434611345495,0.3510625,4.415,3376.0,3.4354785162449275e-05,0.0003922529252804452
4.209959045810339,0.3492317034577309,5.966826864270776,0.351,4.415,3377.0,3.4354785163337453e-05,0.0003922529252813334
4.209956988419123,0.34924274605859384,5.968156347491844,0.351,4.415,3378.0,-2.0573912165033903e-06,0.0013294832210677399
4.209954931027907,0.3492537886594567,5.969485830712912,0.351,4.415,3379.0,-2.057391215615212e-06,0.001329483221068628
4.209952873636691,0.34926483126031965,5.970815313933981,0.351,4.415,3380.0,-2.057391215615212e-06,0.001329483221068628
4.209950816245475,0.34927587386118253,5.972144797155049,0.351,4.415,3381.0,-2.0573912165033903e-06,0.0013294832210677399
4.209948758854258,0.34928691646204546,5.9734742803761165,0.351,4.415,3382.0,-2.0573912165033903e-06,0.0013294832210677399
4.209946701463043,0.3492979590629084,5.974803763597185,0.351,4.415,3383.0,-2.057391215615212e-06,0.001329483221068628
4.209944644071827,0.34930900166377127,5.976133246818254,0.351,4.415,3384.0,-2.057391215615212e-06,0.001329483221068628
4.209942586680611,0.3493200442646342,5.9774627300393215,0.351,4.415,3385.0,-2.0573912165033903e-06,0.0013294832210677399
4.209968388841688,0.34918879444582235,5.978288539317215,0.350925,4.415,3386.0,2.5802161077059793e-05,0.0008258092778934412
4.209994191002765,0.3490575446270105,5.979114348595109,0.35085,4.415,3387.0,2.5802161077059793e-05,0.0008258092778943293
4.210019993163842,0.34892629480819864,5.979940157873003,0.350775,4.415,3388.0,2.5802161077059793e-05,0.0008258092778934412
4.210045795324919,0.3487950449893868,5.980765967150896,0.3507,4.415,3389.0,2.5802161077059793e-05,0.0008258092778934412
4.210071597485996,0.34866379517057494,5.9815917764287905,0.35062499999999996,4.415,3390.0,2.5802161077059793e-05,0.0008258092778943293
4.210097399647073,0.3485325453517631,5.982417585706684,0.35055,4.415,3391.0,2.5802161077059793e-05,0.0008258092778934412
4.21012320180815,0.34840129553295124,5.983243394984578,0.350475,4.415,3392.0,2.5802161077059793e-05,0.0008258092778943293
4.210149003969227,0.3482700457141394,5.984069204262472,0.3504,4.415,3393.0,2.5802161077059793e-05,0.0008258092778934412
4.210170824956191,0.34822665898223654,5.986074360253486,0.3504,4.415,3394.0,2.1820986964016242e-05,0.0020051559910143624
4.210192645943156,0.3481832722503337,5.9880795162445,0.3504,4.415,3395.0,2.182098696490442e-05,0.0020051559910143624
4.21021446693012,0.34813988551843084,5.990084672235515,0.3504,4.415,3396.0,2.1820986964016242e-05,0.0020051559910143624
4.210236287917084,0.348096498786528,5.992089828226529,0.3504,4.415,3397.0,2.1820986964016242e-05,0.0020051559910143624
4.210258108904049,0.34805311205462514,5.994094984217544,0.3504,4.415,3398.0,2.182098696490442e-05,0.0020051559910152505
4.210279929891013,0.3480097253227223,5.996100140208559,0.3504,4.415,3399.0,2.1820986964016242e-05,0.0020051559910143624
4.210301750877978,0.34796633859081944,5.998105296199573,0.3504,4.415,3400.0,2.182098696490442e-05,0.0020051559910143624
4.210323571864942,0.3479229518589166,6.0001104521905875,0.3504,4.415,3401.0,2.1820986964016242e-05,0.0020051559910143624
4.210328730826461,0.348127307740243,6.001922090700278,0.3504,4.415,3402.0,5.158961519313721e-06,0.0018116385096904608
4.210333889787981,0.3483316636215694,6.003733729209968,0.3504,4.415,3403.0,5.158961520201899e-06,0.0018116385096904608
4.210339048749501,0.3485360195028958,6.00554536771966,0.3504,4.415,3404.0,5.158961519313721e-06,0.001811638509691349
4.21034420771102,0.34874037538422226,6.00735700622935,0.3504,4.415,3405.0,5.158961519313721e-06,0.0018116385096904608
4.21034936667254,0.34894473126554865,6.009168644739041,0.3504,4.415,3406.0,5.158961520201899e-06,0.0018116385096904608
4.2103545256340595,0.3491490871468751,6.010980283248731,0.3504,4.415,3407.0,5.158961519313721e-06,0.0018116385096904608
4.210359684595579,0.3493534430282015,6.0127919217584225,0.3504,4.415,3408.0,5.158961519313721e-06,0.001811638509691349
4.210364843557099,0.34955779890952793,6.014603560268113,0.3504,4.415,3409.0,5.158961520201899e-06,0.0018116385096904608
4.210370002518618,0.3497621547908543,6.016415198777803,0.3504,4.415,3410.0,5.158961519313721e-06,0.0018116385096904608
4.210399936932713,0.34978028493987046,6.018194403169754,0.35033749999999997,4.415,3411.0,2.993441409504527e-05,0.0017792043919504508
4.210429871346808,0.34979841508888654,6.019973607561704,0.350275,4.415,3412.0,2.993441409415709e-05,0.0017792043919504508
4.210459805760903,0.3498165452379027,6.021752811953655,0.3502125,4.415,3413.0,2.993441409504527e-05,0.0017792043919504508
4.210489740174998,0.3498346753869188,6.023532016345605,0.35014999999999996,4.415,3414.0,2.993441409504527e-05,0.0017792043919504508
4.210519674589093,0.34985280553593495,6.0253112207375565,0.3500875,4.415,3415.0,2.993441409504527e-05,0.001779204391951339
4.210549609003188,0.3498709356849511,6.027090425129507,0.350025,4.415,3416.0,2.993441409504527e-05,0.0017792043919504508
4.210579543417282,0.34988906583396717,6.028869629521457,0.3499625,4.415,3417.0,2.993441409415709e-05,0.0017792043919504508
4.210609477831377,0.3499071959829833,6.030648833913408,0.3499,4.415,3418.0,2.993441409504527e-05,0.0017792043919504508
4.210607781316924,0.3496353607926163,6.033390489246312,0.3499,4.415,3419.0,-1.6965144533642729e-06,0.002741655332903825
4.210606084802469,0.34936352560224926,6.036132144579216,0.3499,4.415,3420.0,-1.6965144542524513e-06,0.0027416553329047133
4.210604388288016,0.34909169041188226,6.03887379991212,0.3499,4.415,3421.0,-1.6965144533642729e-06,0.002741655332903825
4.210602691773563,0.34881985522151526,6.041615455245024,0.3499,4.415,3422.0,-1.6965144533642729e-06,0.002741655332903825
4.210600995259109,0.34854802003114826,6.044357110577929,0.3499,4.415,3423.0,-1.6965144533642729e-06,0.0027416553329047133
4.210599298744656,0.34827618484078127,6.047098765910833,0.3499,4.415,3424.0,-1.6965144533642729e-06,0.002741655332903825
4.210597602230202,0.3480043496504142,6.049840421243737,0.3499,4.415,3425.0,-1.6965144542524513e-06,0.0027416553329047133
4.210595905715748,0.3477325144600472,6.052582076576641,0.3499,4.415,3426.0,-1.6965144533642729e-06,0.002741655332903825
4.210622318371795,0.34754245262374817,6.0546395790663965,0.34983749999999997,4.415,3427.0,2.641265604630405e-05,0.0020575024897553362
4.210648731027841,0.3473523907874492,6.056697081556152,0.349775,4.415,3428.0,2.641265604630405e-05,0.0020575024897553362
4.210675143683887,0.3471623289511501,6.058754584045906,0.3497125,4.415,3429.0,2.641265604630405e-05,0.002057502489754448
4.2107015563399335,0.3469722671148511,6.060812086535662,0.34965,4.415,3430.0,2.641265604630405e-05,0.0020575024897553362
4.21072796899598,0.3467822052785521,6.062869589025417,0.3495875,4.415,3431.0,2.641265604630405e-05,0.0020575024897553362
4.210754381652026,0.34659214344225303,6.064927091515171,0.349525,4.415,3432.0,2.641265604630405e-05,0.002057502489754448
4.210780794308072,0.34640208160595404,6.066984594004927,0.3494625,4.415,3433.0,2.641265604630405e-05,0.0020575024897553362
4.210807206964119,0.346212019769655,6.069042096494682,0.3494,4.415,3434.0,2.641265604630405e-05,0.0020575024897553362
4.210824135885984,0.34634213662256785,6.069122824798236,0.3494,4.415,3435.0,1.6928921865222435e-05,8.072830355398963e-05
4.21084106480785,0.34647225347548066,6.069203553101791,0.3494,4.415,3436.0,1.6928921866110613e-05,8.072830355487781e-05
4.210857993729715,0.3466023703283935,6.069284281405345,0.3494,4.415,3437.0,1.6928921865222435e-05,8.072830355398963e-05
4.2108749226515805,0.3467324871813064,6.069365009708899,0.3494,4.415,3438.0,1.6928921865222435e-05,8.072830355398963e-05
4.210891851573447,0.3468626040342192,6.069445738012454,0.3494,4.415,3439.0,1.6928921866110613e-05,8.072830355487781e-05
4.210908780495312,0.34699272088713207,6.069526466316008,0.3494,4.415,3440.0,1.6928921865222435e-05,8.072830355398963e-05
4.210925709417177,0.34712283774004493,6.069607194619562,0.3494,4.415,3441.0,1.6928921865222435e-05,8.072830355398963e-05
4.210942638339043,0.34725295459295774,6.069687922923117,0.3494,4.415,3442.0,1.6928921866110613e-05,8.072830355487781e-05
4.210959567260908,0.3473830714458706,6.069768651226671,0.3494,4.415,3443.0,1.6928921865222435e-05,8.072830355398963e-05
4.210992022120531,0.34732599944176584,6.0715309313553085,0.3494,4.415,3444.0,3.2454859622887966e-05,0.001762280128637883
4.211024476980153,0.347268927437661,6.073293211483947,0.3494,4.415,3445.0,3.245485962199979e-05,0.0017622801286387713
4.211056931839776,0.34721185543355626,6.075055491612586,0.3494,4.415,3446.0,3.2454859622887966e-05,0.0017622801286387713
4.211089386699399,0.3471547834294515,6.076817771741224,0.3494,4.415,3447.0,3.2454859622887966e-05,0.001762280128637883
4.211121841559022,0.34709771142534673,6.078580051869862,0.3494,4.415,3448.0,3.2454859622887966e-05,0.001762280128637883
4.211154296418645,0.34704063942124197,6.080342331998501,0.3494,4.415,3449.0,3.2454859622887966e-05,0.0017622801286387713
4.211186751278267,0.34698356741713715,6.082104612127139,0.3494,4.415,3450.0,3.245485962199979e-05,0.0017622801286387713
4.21121920613789,0.3469264954130324,6.083866892255777,0.3494,4.415,3451.0,3.2454859622887966e-05,0.001762280128637883
4.211221602333536,0.34692169180736415,6.086112865998037,0.349325,4.415,3452.0,2.396195646348076e-06,0.002245973742259544
4.211223998529183,0.34691688820169597,6.088358839740296,0.34925,4.415,3453.0,2.3961956472362544e-06,0.002245973742259544
4.2112263947248305,0.34691208459602774,6.090604813482555,0.349175,4.415,3454.0,2.3961956472362544e-06,0.0022459737422586556
4.211228790920477,0.3469072809903595,6.0928507872248145,0.34909999999999997,4.415,3455.0,2.396195646348076e-06,0.002245973742259544
4.211231187116123,0.34690247738469127,6.095096760967074,0.349025,4.415,3456.0,2.396195646348076e-06,0.002245973742259544
4.2112335833117704,0.34689767377902303,6.097342734709333,0.34895,4.415,3457.0,2.3961956472362544e-06,0.0022459737422586556
4.211235979507418,0.34689287017335485,6.099588708451592,0.348875,4.415,3458.0,2.3961956472362544e-06,0.002245973742259544
4.211238375703064,0.3468880665676866,6.101834682193852,0.3488,4.415,3459.0,2.396195646348076e-06,0.002245973742259544
4.211252478209859,0.34684527541837057,6.0980183555321466,0.3487375,4.415,3460.0,1.4102506795232728e-05,-0.0038163266617052827
4.211266580716654,0.3468024842690545,6.094202028870441,0.348675,4.415,3461.0,1.410250679434455e-05,-0.0038163266617052827
4.211280683223449,0.3467596931197385,6.090385702208737,0.3486125,4.415,3462.0,1.4102506795232728e-05,-0.0038163266617043945
4.211294785730244,0.3467169019704224,6.086569375547032,0.34855,4.415,3463.0,1.4102506795232728e-05,-0.0038163266617052827
4.211308888237039,0.34667411082110633,6.082753048885326,0.3484875,4.415,3464.0,1.4102506795232728e-05,-0.0038163266617052827
4.2113229907438345,0.3466313196717903,6.078936722223622,0.348425,4.415,3465.0,1.4102506795232728e-05,-0.0038163266617043945
4.211337093250629,0.34658852852247424,6.075120395561917,0.3483625,4.415,3466.0,1.410250679434455e-05,-0.0038163266617052827
4.211351195757424,0.3465457373731582,6.071304068900211,0.3483,4.415,3467.0,1.4102506795232728e-05,-0.0038163266617052827
4.211372633840824,0.3463313400812264,6.070117094967411,0.3483,4.415,3468.0,2.143808340004938e-05,-0.0011869739328007611
4.211394071924224,0.34611694278929467,6.06893012103461,0.3483,4.415,3469.0,2.143808340004938e-05,-0.0011869739328007611
4.211415510007625,0.3459025454973629,6.067743147101809,0.3483,4.415,3470.0,2.1438083400937558e-05,-0.0011869739328007611
4.211436948091025,0.34568814820543114,6.066556173169008,0.3483,4.415,3471.0,2.143808340004938e-05,-0.0011869739328007611
4.211458386174425,0.34547375091349936,6.0653691992362075,0.3483,4.415,3472.0,2.143808340004938e-05,-0.0011869739328007611
4.211479824257825,0.3452593536215676,6.064182225303407,0.3483,4.415,3473.0,2.143808340004938e-05,-0.0011869739328007611
4.211501262341226,0.34504495632963583,6.062995251370606,0.3483,4.415,3474.0,2.1438083400937558e-05,-0.0011869739328007611
4.211522700424626,0.3448305590377041,6.061808277437805,0.3483,4.415,3475.0,2.143808340004938e-05,-0.0011869739328007611
4.211544138508026,0.3446161617457723,6.0606213035050045,0.3483,4.415,3476.0,2.143808340004938e-05,-0.0011869739328007611
4.21155680728037,0.34469375277593245,6.06579125832712,0.348225,4.415,3477.0,1.2668772344071044e-05,0.00516995482211513
4.2115694760527145,0.34477134380609253,6.070961213149235,0.34815,4.415,3478.0,1.2668772344071044e-05,0.00516995482211513
4.211582144825059,0.3448489348362527,6.07613116797135,0.348075,4.415,3479.0,1.2668772344959223e-05,0.00516995482211513
4.2115948135974035,0.3449265258664128,6.081301122793465,0.348,4.415,3480.0,1.2668772344071044e-05,0.00516995482211513
4.211607482369748,0.34500411689657295,6.08647107761558,0.347925,4.415,3481.0,1.2668772344071044e-05,0.00516995482211513
4.2116201511420925,0.3450817079267331,6.091641032437695,0.34785,4.415,3482.0,1.2668772344959223e-05,0.00516995482211513
4.211632819914437,0.3451592989568932,6.09681098725981,0.347775,4.415,3483.0,1.2668772344071044e-05,0.00516995482211513
4.211645488686781,0.3452368899870533,6.1019809420819255,0.3477,4.415,3484.0,1.2668772344071044e-05,0.00516995482211513
4.211668630501161,0.3452534529486241,6.099245085356247,0.3477,4.415,3485.0,2.3141814380345238e-05,-0.0027358567256783317
4.211691772315542,0.3452700159101948,6.096509228630569,0.3477,4.415,3486.0,2.3141814381233416e-05,-0.0027358567256783317
4.211714914129923,0.34528657887176556,6.0937733719048905,0.3477,4.415,3487.0,2.3141814380345238e-05,-0.0027358567256783317
4.211738055944304,0.3453031418333363,6.091037515179213,0.3477,4.415,3488.0,2.3141814381233416e-05,-0.0027358567256774435
4.211761197758684,0.34531970479490703,6.088301658453535,0.3477,4.415,3489.0,2.3141814380345238e-05,-0.0027358567256783317
4.2117843395730645,0.3453362677564778,6.085565801727856,0.3477,4.415,3490.0,2.3141814380345238e-05,-0.0027358567256783317
4.211807481387446,0.3453528307180485,6.082829945002178,0.3477,4.415,3491.0,2.3141814381233416e-05,-0.0027358567256783317
4.211830623201826,0.3453693936796193,6.0800940882765,0.3477,4.415,3492.0,2.3141814380345238e-05,-0.0027358567256783317
4.211848374742733,0.3453162670155046,6.080313950156458,0.3476375,4.415,3493.0,1.7751540906552066e-05,0.00021986187995803874
4.211866126283639,0.34526314035138994,6.080533812036416,0.347575,4.415,3494.0,1.7751540906552066e-05,0.00021986187995803874
4.211883877824546,0.3452100136872753,6.080753673916374,0.3475125,4.415,3495.0,1.7751540906552066e-05,0.00021986187995803874
4.211901629365453,0.3451568870231606,6.080973535796332,0.34745000000000004,4.415,3496.0,1.7751540907440244e-05,0.00021986187995803874
4.21191938090636,0.345103760359046,6.081193397676291,0.3473875,4.415,3497.0,1.7751540906552066e-05,0.00021986187995892692
4.211937132447266,0.34505063369493133,6.081413259556249,0.347325,4.415,3498.0,1.7751540906552066e-05,0.00021986187995803874
4.211954883988173,0.34499750703081666,6.081633121436207,0.34726250000000003,4.415,3499.0,1.7751540906552066e-05,0.00021986187995803874
4.211972635529079,0.344944380366702,6.081852983316165,0.3472,4.415,3500.0,1.7751540906552066e-05,0.00021986187995803874
4.2119883324084,0.3450415192611355,6.08318235308409,0.3472,4.415,3501.0,1.5696879320792334e-05,0.0013293697679248595
4.212004029287721,0.34513865815556904,6.084511722852016,0.3472,4.415,3502.0,1.5696879320792334e-05,0.0013293697679257477
4.212019726167043,0.34523579705000257,6.08584109261994,0.3472,4.415,3503.0,1.5696879321680512e-05,0.0013293697679248595
4.2120354230463635,0.3453329359444361,6.087170462387866,0.3472,4.415,3504.0,1.5696879320792334e-05,0.0013293697679257477
4.212051119925684,0.3454300748388696,6.088499832155791,0.3472,4.415,3505.0,1.5696879320792334e-05,0.0013293697679248595
4.212066816805005,0.34552721373330314,6.089829201923717,0.3472,4.415,3506.0,1.5696879320792334e-05,0.0013293697679257477
4.212082513684327,0.34562435262773666,6.091158571691642,0.3472,4.415,3507.0,1.5696879321680512e-05,0.0013293697679248595
4.2120982105636475,0.3457214915221702,6.092487941459567,0.3472,4.415,3508.0,1.5696879320792334e-05,0.0013293697679257477
4.212113907442968,0.3458186304166037,6.093817311227492,0.3472,4.415,3509.0,1.5696879320792334e-05,0.0013293697679248595
4.212135663975671,0.3457012790533936,6.096423298448613,0.347125,4.415,3510.0,2.1756532702532638e-05,0.00260598722112082
4.212157420508374,0.34558392769018353,6.099029285669734,0.34705,4.415,3511.0,2.1756532703420817e-05,0.00260598722112082
4.212179177041077,0.3454665763269734,6.101635272890855,0.34697500000000003,4.415,3512.0,2.1756532702532638e-05,0.00260598722112082
4.212200933573779,0.3453492249637633,6.104241260111975,0.3469,4.415,3513.0,2.1756532702532638e-05,0.002605987221119932
4.212222690106482,0.3452318736005532,6.1068472473330955,0.346825,4.415,3514.0,2.1756532702532638e-05,0.00260598722112082
4.212244446639184,0.34511452223734307,6.109453234554216,0.34675,4.415,3515.0,2.1756532702532638e-05,0.00260598722112082
